resource,development-policy-area,documentation-url,end-date,entry-date,geometry,name,organisation,start-date,slug
6d624bc688118d70d5ecbc41403c66b5bdb49d8ccd9f75411c4f7a6f287cf409,NSATR,,,2021-01-08,"MULTIPOLYGON (((-0.861184 51.741335,-0.861158 51.741347,-0.860072 51.740534,-0.858852 51.739834,-0.859400 51.739444,-0.859783 51.739223,-0.861016 51.740131,-0.861616 51.739834,-0.862603 51.740577,-0.861184 51.741335)))",Site Allocation on east side of Thame Road to Bar Lane,local-authority-eng:BUC,,/development-policy-area/local-authority-eng/BUC/NSATR
6d624bc688118d70d5ecbc41403c66b5bdb49d8ccd9f75411c4f7a6f287cf409,NSABBR,,,2021-01-08,"MULTIPOLYGON (((-0.859569 51.735428,-0.858368 51.735974,-0.857563 51.735252,-0.857602 51.735232,-0.857171 51.734925,-0.857512 51.734771,-0.857458 51.734727,-0.858952 51.734064,-0.864845 51.736487,-0.863882 51.736858,-0.863215 51.737167,-0.862910 51.736954,-0.862107 51.736507,-0.861535 51.736817,-0.859811 51.735638,-0.859569 51.735428)))",Site Allocation of land at Boxer Road/Barn Road,local-authority-eng:BUC,,/development-policy-area/local-authority-eng/BUC/NSABBR
6d624bc688118d70d5ecbc41403c66b5bdb49d8ccd9f75411c4f7a6f287cf409,NSATRCW,,,2021-01-08,"MULTIPOLYGON (((-0.856031 51.735800,-0.855042 51.736544,-0.854015 51.735983,-0.853565 51.735766,-0.853172 51.735618,-0.853150 51.735582,-0.853343 51.735339,-0.854581 51.735670,-0.856031 51.735800)))",Site Allocation of land on Thame Road east Chestnut Way junction,local-authority-eng:BUC,,/development-policy-area/local-authority-eng/BUC/NSATRCW
6d624bc688118d70d5ecbc41403c66b5bdb49d8ccd9f75411c4f7a6f287cf409,NSARF,,,2021-01-08,"MULTIPOLYGON (((-0.862494 51.739846,-0.862136 51.740028,-0.861829 51.739791,-0.861866 51.739717,-0.861812 51.739677,-0.861694 51.739682,-0.861418 51.739457,-0.862032 51.739197,-0.861863 51.739063,-0.862339 51.738825,-0.862401 51.738871,-0.862789 51.738662,-0.862702 51.738587,-0.862796 51.738551,-0.862588 51.738398,-0.863839 51.737629,-0.864955 51.738460,-0.864924 51.738513,-0.864451 51.738755,-0.864647 51.738895,-0.864361 51.739073,-0.864523 51.739177,-0.864523 51.739285,-0.863577 51.739670,-0.863506 51.739610,-0.863610 51.739585,-0.863406 51.739409,-0.862870 51.739641,-0.862494 51.739846)),((-0.863019 51.740667,-0.862323 51.740168,-0.862433 51.740138,-0.862847 51.740133,-0.863175 51.739969,-0.863722 51.740387,-0.863939 51.740595,-0.863277 51.740845,-0.863019 51.740667)))",Site Allocation of land @ Rose Farm frontage & South,local-authority-eng:BUC,,/development-policy-area/local-authority-eng/BUC/NSARF
6d624bc688118d70d5ecbc41403c66b5bdb49d8ccd9f75411c4f7a6f287cf409,NSARHF,,,2021-01-08,"MULTIPOLYGON (((-0.866361 51.743194,-0.867184 51.742904,-0.867778 51.743561,-0.867095 51.743835,-0.866361 51.743194)))",Site Allocation of land adjacent to Red House Farm,local-authority-eng:BUC,,/development-policy-area/local-authority-eng/BUC/NSARHF
6d624bc688118d70d5ecbc41403c66b5bdb49d8ccd9f75411c4f7a6f287cf409,NSAAF,,,2021-01-08,"MULTIPOLYGON (((-0.866409 51.743543,-0.865768 51.743949,-0.865386 51.743860,-0.865896 51.743312,-0.866184 51.743314,-0.866409 51.743543)))",Site Allocation of land adjacent to Anderdons Farm,local-authority-eng:BUC,,/development-policy-area/local-authority-eng/BUC/NSAAF
a9d2a9aa54e081dda1931efede4a616da4a0b1a7ad298ae162b023c892c11daf,LPQUC,,,2021-01-08,"MULTIPOLYGON (((-0.706428 51.650897,-0.708051 51.651949,-0.707949 51.652010,-0.708232 51.652177,-0.708139 51.652223,-0.708010 51.652117,-0.706407 51.652731,-0.706627 51.652947,-0.706793 51.652881,-0.707078 51.653163,-0.706769 51.653288,-0.704078 51.652168,-0.704053 51.652121,-0.705167 51.651045,-0.706160 51.650862,-0.706203 51.650802,-0.706428 51.650897)))",Land at Queensway,local-authority-eng:BUC,,/development-policy-area/local-authority-eng/BUC/LPQUC
b1d1b3a145b8f57b54a6227dc8b85cacce48cb9468efb61dbaa978facc48560d,NDHNA,,,2021-01-08,"MULTIPOLYGON (((-0.758773 51.620407,-0.758741 51.620402,-0.758758 51.620246,-0.758734 51.620127,-0.758526 51.619813,-0.758401 51.619713,-0.758069 51.619543,-0.757531 51.619290,-0.757326 51.619228,-0.756832 51.619115,-0.755767 51.618957,-0.755658 51.619030,-0.755512 51.619059,-0.754603 51.619021,-0.754234 51.619079,-0.753885 51.619212,-0.753270 51.619518,-0.752583 51.619746,-0.752113 51.620015,-0.750507 51.619587,-0.750331 51.619829,-0.748701 51.619424,-0.748433 51.619831,-0.747789 51.619511,-0.747600 51.619447,-0.746005 51.619297,-0.745954 51.619250,-0.746146 51.618834,-0.746080 51.618410,-0.746177 51.618289,-0.747525 51.617691,-0.747667 51.617461,-0.747706 51.617444,-0.748109 51.617618,-0.748735 51.617641,-0.748857 51.617594,-0.749251 51.617292,-0.749585 51.617101,-0.747845 51.615195,-0.747730 51.615145,-0.747526 51.615154,-0.747503 51.615094,-0.747626 51.615042,-0.747641 51.614973,-0.747288 51.614579,-0.747521 51.614655,-0.747607 51.614624,-0.747656 51.614686,-0.748325 51.614732,-0.749659 51.614934,-0.750288 51.614938,-0.751143 51.614876,-0.753126 51.614897,-0.754112 51.614814,-0.756208 51.614467,-0.757947 51.614311,-0.759605 51.614013,-0.759940 51.614713,-0.760492 51.614617,-0.760581 51.614677,-0.761103 51.615690,-0.762705 51.616096,-0.762870 51.616099,-0.762993 51.616051,-0.762684 51.616434,-0.762624 51.616452,-0.762588 51.616508,-0.762611 51.616552,-0.762435 51.616834,-0.761888 51.617520,-0.761005 51.618509,-0.758773 51.620407)))",Daws Hill Neighbourhood Area,local-authority-eng:BUC,,/development-policy-area/local-authority-eng/BUC/NDHNA
b1d1b3a145b8f57b54a6227dc8b85cacce48cb9468efb61dbaa978facc48560d,NLGSD,,,2021-01-08,"MULTIPOLYGON (((-0.757654 51.615335,-0.757626 51.615428,-0.756040 51.615465,-0.755276 51.615516,-0.755160 51.615472,-0.755175 51.615168,-0.755032 51.615131,-0.754689 51.615246,-0.754080 51.615227,-0.753940 51.615251,-0.753866 51.615291,-0.753487 51.615682,-0.753435 51.615685,-0.753420 51.615544,-0.753533 51.615540,-0.753479 51.615094,-0.753429 51.614967,-0.754671 51.614836,-0.755171 51.614744,-0.756545 51.614568,-0.757726 51.614482,-0.757682 51.615044,-0.757716 51.615054,-0.757654 51.615335)))",Local Green Space 1 - Myees Plantation,local-authority-eng:BUC,,/development-policy-area/local-authority-eng/BUC/NLGSD
b1d1b3a145b8f57b54a6227dc8b85cacce48cb9468efb61dbaa978facc48560d,NLGSD,,,2021-01-08,"MULTIPOLYGON (((-0.760204 51.619098,-0.760260 51.619102,-0.759699 51.619574,-0.759240 51.619834,-0.759035 51.619883,-0.758911 51.619875,-0.758732 51.619808,-0.758597 51.619718,-0.758762 51.619586,-0.759198 51.619327,-0.759555 51.619238,-0.759897 51.619259,-0.759958 51.619216,-0.759933 51.619156,-0.760204 51.619098)))",Local Green Space 2 - land south of Marlow Hill & Daws Hill Lane junct,local-authority-eng:BUC,,/development-policy-area/local-authority-eng/BUC/NLGSD
b1d1b3a145b8f57b54a6227dc8b85cacce48cb9468efb61dbaa978facc48560d,NLGSD,,,2021-01-08,"MULTIPOLYGON (((-0.760148 51.617420,-0.759719 51.617302,-0.759488 51.617240,-0.759619 51.617054,-0.760283 51.617228,-0.760148 51.617420)))",Local Green Space 3 - land off The Spinney,local-authority-eng:BUC,,/development-policy-area/local-authority-eng/BUC/NLGSD
b1d1b3a145b8f57b54a6227dc8b85cacce48cb9468efb61dbaa978facc48560d,NLGSD,,,2021-01-08,"MULTIPOLYGON (((-0.759000 51.615682,-0.759043 51.615720,-0.758868 51.615997,-0.758800 51.616005,-0.758570 51.615907,-0.758360 51.615876,-0.758286 51.615988,-0.758126 51.615959,-0.758355 51.615595,-0.759000 51.615682)))",Local Green Space 4 - land near junction of Fair Ridge and Foxleigh,local-authority-eng:BUC,,/development-policy-area/local-authority-eng/BUC/NLGSD
b1d1b3a145b8f57b54a6227dc8b85cacce48cb9468efb61dbaa978facc48560d,NLGSD,,,2021-01-08,"MULTIPOLYGON (((-0.762473 51.616541,-0.762380 51.616477,-0.761978 51.616364,-0.762223 51.616108,-0.762324 51.616102,-0.762538 51.616168,-0.762623 51.616339,-0.762473 51.616541)))",Local Green Space 5 - land on corner of Marlow Hill & Fair Ridge,local-authority-eng:BUC,,/development-policy-area/local-authority-eng/BUC/NLGSD
bdeb9d9f3e085c5e97dceaeff291a48ea74d21185dce3c8aca5ae14b3b93dc47,LPHW18,,,2021-01-08,"MULTIPOLYGON (((-0.752702 51.627069,-0.751978 51.626970,-0.751793 51.626860,-0.751760 51.626742,-0.751903 51.626554,-0.752225 51.626260,-0.752795 51.626547,-0.752855 51.626811,-0.752702 51.627069)))",Office Outlet site,local-authority-eng:BUC,,/development-policy-area/local-authority-eng/BUC/LPHW18
bdeb9d9f3e085c5e97dceaeff291a48ea74d21185dce3c8aca5ae14b3b93dc47,LPPR13,,,2021-01-08,"MULTIPOLYGON (((-0.832217 51.725461,-0.832042 51.725359,-0.831512 51.724849,-0.831199 51.724616,-0.830838 51.724422,-0.830073 51.724089,-0.829628 51.723788,-0.829532 51.723617,-0.829550 51.723521,-0.829628 51.723392,-0.829772 51.723249,-0.829964 51.723123,-0.830101 51.723064,-0.830214 51.723071,-0.830962 51.723568,-0.831505 51.723827,-0.832122 51.724259,-0.832176 51.724307,-0.832262 51.724492,-0.832309 51.724770,-0.832465 51.725289,-0.832388 51.725445,-0.832217 51.725461)))",Land Fronting New Road,local-authority-eng:BUC,,/development-policy-area/local-authority-eng/BUC/LPPR13
bdeb9d9f3e085c5e97dceaeff291a48ea74d21185dce3c8aca5ae14b3b93dc47,LPPR14,,,2021-01-08,"MULTIPOLYGON (((-0.829396 51.723332,-0.829195 51.723379,-0.829002 51.723361,-0.828347 51.722900,-0.829058 51.722530,-0.829305 51.722707,-0.829166 51.722782,-0.829236 51.722831,-0.829425 51.722729,-0.829584 51.722886,-0.829419 51.722974,-0.829687 51.723177,-0.829396 51.723332)))",Land South of Horns Lane,local-authority-eng:BUC,,/development-policy-area/local-authority-eng/BUC/LPPR14
bf15ed030a1201b4ba9359ad051fe920965102701cad70e7c1af2d4cf0ae81f3,W23,,,2021-01-08,"MULTIPOLYGON (((-0.751339 51.629993,-0.751377 51.630149,-0.751313 51.630198,-0.750717 51.630183,-0.749931 51.630123,-0.749624 51.630070,-0.749942 51.629628,-0.750067 51.629666,-0.750427 51.629643,-0.750430 51.629673,-0.750757 51.629699,-0.750858 51.629686,-0.750881 51.629629,-0.751328 51.629683,-0.751308 51.629788,-0.751339 51.629993),(-0.751063 51.630064,-0.751079 51.629993,-0.751207 51.629996,-0.751222 51.629921,-0.751107 51.629910,-0.751113 51.629838,-0.750955 51.629831,-0.750965 51.629784,-0.750872 51.629785,-0.750874 51.629825,-0.750365 51.629777,-0.750298 51.629913,-0.750335 51.629914,-0.750314 51.629996,-0.751063 51.630064)))",ALL SAINTS CHURCHYARD - Green Space,local-authority-eng:BUC,,/development-policy-area/local-authority-eng/BUC/W23
bf15ed030a1201b4ba9359ad051fe920965102701cad70e7c1af2d4cf0ae81f3,W23,,,2021-01-08,"MULTIPOLYGON (((-0.734462 51.641401,-0.734457 51.641649,-0.734564 51.641964,-0.734723 51.642227,-0.734913 51.642420,-0.733685 51.641588,-0.734032 51.641295,-0.734174 51.641268,-0.734343 51.641307,-0.734462 51.641401)))",ARNISON AVENUE - Green Space,local-authority-eng:BUC,,/development-policy-area/local-authority-eng/BUC/W23
bf15ed030a1201b4ba9359ad051fe920965102701cad70e7c1af2d4cf0ae81f3,W23,,,2021-01-08,"MULTIPOLYGON (((-0.697401 51.639190,-0.697618 51.639109,-0.697538 51.639026,-0.698303 51.638742,-0.699291 51.639754,-0.698413 51.640271,-0.697401 51.639190)))",ASHLEY DRIVE ALLOTMENTS - Green Space,local-authority-eng:BUC,,/development-policy-area/local-authority-eng/BUC/W23
bf15ed030a1201b4ba9359ad051fe920965102701cad70e7c1af2d4cf0ae81f3,W23,,,2021-01-08,"MULTIPOLYGON (((-0.698449 51.642580,-0.697450 51.642790,-0.696709 51.641772,-0.698445 51.641365,-0.699112 51.642132,-0.698276 51.642368,-0.698449 51.642580)))",ASHLEY DRIVE RECREATION GROUND - Green Space,local-authority-eng:BUC,,/development-policy-area/local-authority-eng/BUC/W23
bf15ed030a1201b4ba9359ad051fe920965102701cad70e7c1af2d4cf0ae81f3,W23,,,2021-01-08,"MULTIPOLYGON (((-0.714219 51.652834,-0.714131 51.652806,-0.714104 51.652760,-0.714162 51.652593,-0.714239 51.652543,-0.714927 51.652586,-0.715040 51.652653,-0.715007 51.652830,-0.714917 51.652878,-0.714219 51.652834)))",BEAUMONT WAY - Green Space,local-authority-eng:BUC,,/development-policy-area/local-authority-eng/BUC/W23
bf15ed030a1201b4ba9359ad051fe920965102701cad70e7c1af2d4cf0ae81f3,W23,,,2021-01-08,"MULTIPOLYGON (((-0.723950 51.623458,-0.723676 51.623402,-0.722535 51.623045,-0.723178 51.622221,-0.725444 51.622879,-0.725160 51.623111,-0.724432 51.622870,-0.723950 51.623458)))",BEECHVIEW SCHOOL PLAYING FIELD - Green Space,local-authority-eng:BUC,,/development-policy-area/local-authority-eng/BUC/W23
bf15ed030a1201b4ba9359ad051fe920965102701cad70e7c1af2d4cf0ae81f3,W23,,,2021-01-08,"MULTIPOLYGON (((-0.710170 51.584464,-0.709332 51.584232,-0.709326 51.584195,-0.709500 51.583964,-0.709706 51.583789,-0.710288 51.583501,-0.710985 51.583998,-0.710170 51.584464)))",BLIND LANE RECREATION GROUND - Green Space,local-authority-eng:BUC,,/development-policy-area/local-authority-eng/BUC/W23
bf15ed030a1201b4ba9359ad051fe920965102701cad70e7c1af2d4cf0ae81f3,W23,,,2021-01-08,"MULTIPOLYGON (((-0.789160 51.624403,-0.788668 51.624363,-0.788488 51.623932,-0.788324 51.623925,-0.788384 51.623159,-0.788930 51.623242,-0.790121 51.623298,-0.789967 51.623936,-0.789434 51.623898,-0.789363 51.624252,-0.789170 51.624236,-0.789160 51.624403)))",BOOKER HILL SCHOOL PLAYING FIELD - Green Space,local-authority-eng:BUC,,/development-policy-area/local-authority-eng/BUC/W23
bf15ed030a1201b4ba9359ad051fe920965102701cad70e7c1af2d4cf0ae81f3,W23,,,2021-01-08,"MULTIPOLYGON (((-0.777039 51.631474,-0.776173 51.632392,-0.776062 51.632378,-0.775845 51.632205,-0.775820 51.632116,-0.775874 51.631896,-0.776201 51.631217,-0.777039 51.631474)))",BOOKER LANE - Green Space,local-authority-eng:BUC,,/development-policy-area/local-authority-eng/BUC/W23
bf15ed030a1201b4ba9359ad051fe920965102701cad70e7c1af2d4cf0ae81f3,W23,,,2021-01-08,"MULTIPOLYGON (((-0.732249 51.635824,-0.732069 51.635696,-0.732080 51.635463,-0.732335 51.634797,-0.732564 51.634848,-0.732573 51.634874,-0.733098 51.634964,-0.733078 51.635348,-0.733118 51.635871,-0.732249 51.635824)))",BOWERDEAN ROAD - Green Space,local-authority-eng:BUC,,/development-policy-area/local-authority-eng/BUC/W23
bf15ed030a1201b4ba9359ad051fe920965102701cad70e7c1af2d4cf0ae81f3,W23,,,2021-01-08,"MULTIPOLYGON (((-0.738768 51.646352,-0.738762 51.646304,-0.738935 51.646114,-0.739066 51.646052,-0.739236 51.646049,-0.739476 51.646102,-0.739593 51.646184,-0.739584 51.646247,-0.739431 51.646490,-0.739144 51.646809,-0.738581 51.646557,-0.738768 51.646352)))",BRANDS HILL AVENUE - Green Space,local-authority-eng:BUC,,/development-policy-area/local-authority-eng/BUC/W23
bf15ed030a1201b4ba9359ad051fe920965102701cad70e7c1af2d4cf0ae81f3,W23,,,2021-01-08,"MULTIPOLYGON (((-0.693955 51.578854,-0.694617 51.578530,-0.695036 51.578398,-0.696168 51.578130,-0.697078 51.577718,-0.697282 51.577714,-0.697576 51.577863,-0.697300 51.578014,-0.696726 51.578042,-0.696383 51.578119,-0.695277 51.578487,-0.694829 51.578604,-0.693919 51.578973,-0.693955 51.578854)))",BROOKBANK - Green Space,local-authority-eng:BUC,,/development-policy-area/local-authority-eng/BUC/W23
bf15ed030a1201b4ba9359ad051fe920965102701cad70e7c1af2d4cf0ae81f3,W23,,,2021-01-08,"MULTIPOLYGON (((-0.714482 51.606147,-0.714389 51.606136,-0.714343 51.606089,-0.714056 51.605152,-0.714060 51.605077,-0.714112 51.605038,-0.714227 51.605020,-0.714368 51.605048,-0.715150 51.605256,-0.715256 51.605323,-0.715231 51.605399,-0.715088 51.605555,-0.714557 51.606111,-0.714482 51.606147)))",BUCKINGHAM WAY - Green Space,local-authority-eng:BUC,,/development-policy-area/local-authority-eng/BUC/W23
bf15ed030a1201b4ba9359ad051fe920965102701cad70e7c1af2d4cf0ae81f3,W23,,,2021-01-08,"MULTIPOLYGON (((-0.784408 51.611234,-0.785285 51.610582,-0.785308 51.610535,-0.785295 51.610380,-0.785585 51.610396,-0.787178 51.610322,-0.788414 51.610416,-0.788320 51.611026,-0.788284 51.611538,-0.788302 51.611632,-0.788236 51.611730,-0.786304 51.611970,-0.785444 51.612041,-0.785450 51.611896,-0.784941 51.611719,-0.784408 51.611234)))",BUCKMASTER ROAD - Green Space,local-authority-eng:BUC,,/development-policy-area/local-authority-eng/BUC/W23
bf15ed030a1201b4ba9359ad051fe920965102701cad70e7c1af2d4cf0ae81f3,W23,,,2021-01-08,"MULTIPOLYGON (((-0.777233 51.628647,-0.777598 51.628159,-0.777868 51.627873,-0.778212 51.627654,-0.778048 51.628717,-0.777233 51.628647)))",BURNHAM CLOSE - Green Space,local-authority-eng:BUC,,/development-policy-area/local-authority-eng/BUC/W23
bf15ed030a1201b4ba9359ad051fe920965102701cad70e7c1af2d4cf0ae81f3,W23,,,2021-01-08,"MULTIPOLYGON (((-0.725923 51.632931,-0.725647 51.632916,-0.725360 51.632807,-0.725164 51.632629,-0.725092 51.632500,-0.725092 51.632418,-0.725215 51.632372,-0.725571 51.632466,-0.725885 51.632503,-0.726476 51.632443,-0.726577 51.632489,-0.726586 51.632532,-0.726548 51.632590,-0.726347 51.632788,-0.726162 51.632877,-0.725923 51.632931)))",CAMBRIDGE CRESCENT - Green Space,local-authority-eng:BUC,,/development-policy-area/local-authority-eng/BUC/W23
bf15ed030a1201b4ba9359ad051fe920965102701cad70e7c1af2d4cf0ae81f3,W23,,,2021-01-08,"MULTIPOLYGON (((-0.712569 51.602571,-0.713268 51.602416,-0.713281 51.602438,-0.713465 51.602401,-0.713455 51.602349,-0.713532 51.602332,-0.713537 51.602265,-0.713506 51.602212,-0.713404 51.602223,-0.713357 51.602181,-0.713159 51.602224,-0.713142 51.602188,-0.713203 51.602174,-0.713190 51.602152,-0.713128 51.602166,-0.713030 51.602000,-0.712620 51.602093,-0.711701 51.601292,-0.712981 51.600641,-0.713237 51.600788,-0.712980 51.601740,-0.713437 51.602125,-0.713737 51.602071,-0.714292 51.602289,-0.714327 51.602409,-0.714830 51.602523,-0.712977 51.602756,-0.712569 51.602571)))",CARRINGTON SCHOOL PLAYING FIELD - Green Space,local-authority-eng:BUC,,/development-policy-area/local-authority-eng/BUC/W23
bf15ed030a1201b4ba9359ad051fe920965102701cad70e7c1af2d4cf0ae81f3,W23,,,2021-01-08,"MULTIPOLYGON (((-0.760167 51.623566,-0.760451 51.623233,-0.760540 51.623040,-0.761057 51.622776,-0.762008 51.623000,-0.762744 51.623081,-0.762590 51.623534,-0.762427 51.623874,-0.762177 51.624275,-0.761940 51.624576,-0.761470 51.624386,-0.760819 51.624039,-0.760167 51.623566)))",CARVER HILL ROAD SPORTS GROUND - Green Space,local-authority-eng:BUC,,/development-policy-area/local-authority-eng/BUC/W23
bf15ed030a1201b4ba9359ad051fe920965102701cad70e7c1af2d4cf0ae81f3,W23,,,2021-01-08,"MULTIPOLYGON (((-0.749785 51.630186,-0.749545 51.630211,-0.749251 51.630177,-0.749286 51.630098,-0.749785 51.630186)))",CASTLE STREET - Green Space,local-authority-eng:BUC,,/development-policy-area/local-authority-eng/BUC/W23
bf15ed030a1201b4ba9359ad051fe920965102701cad70e7c1af2d4cf0ae81f3,W23,,,2021-01-08,"MULTIPOLYGON (((-0.782107 51.626858,-0.781984 51.626763,-0.782580 51.625676,-0.782717 51.625704,-0.782656 51.625791,-0.782928 51.625846,-0.783142 51.625929,-0.782914 51.626460,-0.782828 51.626840,-0.782107 51.626858)))",CASTLEFIELD SCHOOL PLAYING FIELD - Green Space,local-authority-eng:BUC,,/development-policy-area/local-authority-eng/BUC/W23
bf15ed030a1201b4ba9359ad051fe920965102701cad70e7c1af2d4cf0ae81f3,W23,,,2021-01-08,"MULTIPOLYGON (((-0.828334 51.720966,-0.827972 51.721175,-0.827930 51.721168,-0.827197 51.720695,-0.827176 51.720644,-0.827455 51.720467,-0.827543 51.720462,-0.828334 51.720966)))",CHESTNUT ROAD - Green Space,local-authority-eng:BUC,,/development-policy-area/local-authority-eng/BUC/W23
bf15ed030a1201b4ba9359ad051fe920965102701cad70e7c1af2d4cf0ae81f3,W23,,,2021-01-08,"MULTIPOLYGON (((-0.713953 51.585856,-0.714641 51.585192,-0.715410 51.584518,-0.715868 51.584720,-0.715674 51.584890,-0.716373 51.585198,-0.715731 51.585826,-0.715299 51.585495,-0.714617 51.586147,-0.713953 51.585856)))",CLAYTON SCHOOL PLAYING FIELD & GREEN SPACE,local-authority-eng:BUC,,/development-policy-area/local-authority-eng/BUC/W23
bf15ed030a1201b4ba9359ad051fe920965102701cad70e7c1af2d4cf0ae81f3,W23,,,2021-01-08,"MULTIPOLYGON (((-0.705687 51.575774,-0.705661 51.575763,-0.705673 51.575470,-0.705727 51.575320,-0.706146 51.574919,-0.708082 51.574846,-0.706537 51.576271,-0.705647 51.575878,-0.705687 51.575774)))",CLAYTONS MEADOW RECREATION GROUND - Green Space,local-authority-eng:BUC,,/development-policy-area/local-authority-eng/BUC/W23
bf15ed030a1201b4ba9359ad051fe920965102701cad70e7c1af2d4cf0ae81f3,W23,,,2021-01-08,"MULTIPOLYGON (((-0.716974 51.664685,-0.716849 51.664562,-0.717245 51.664283,-0.717461 51.664270,-0.718023 51.664552,-0.717767 51.664737,-0.717211 51.664920,-0.716974 51.664685)))",COWSLIP ROAD - Green Space,local-authority-eng:BUC,,/development-policy-area/local-authority-eng/BUC/W23
